Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
08/10/2015,CoffsHarbour,9.7,21.2,0,nan,nan,NW,26,NW,ESE,19,15,61,47,1019.8,1016,nan,nan,17.3,20.1,No,0,No
08/11/2015,CoffsHarbour,4.5,25.7,0,nan,nan,NNW,43,NNW,N,13,26,38,25,1016.9,1011.8,nan,nan,18.7,24.2,No,0,No
08/12/2015,CoffsHarbour,6.6,26,0,nan,nan,WNW,61,NNW,WNW,13,31,37,30,1009.7,1004,nan,1,20.9,25.6,No,0,No
08/13/2015,CoffsHarbour,8.1,20.3,0,nan,nan,WSW,46,W,E,22,13,44,35,1015.8,1015,nan,nan,15.2,19.7,No,0,No
08/14/2015,CoffsHarbour,4.1,17.8,0,nan,nan,WSW,28,WSW,ESE,9,11,49,44,1025.4,1023.5,nan,nan,14.8,17.3,No,0,No
08/15/2015,CoffsHarbour,4.6,20.9,0,nan,nan,S,37,WSW,S,20,20,58,53,1028.9,1026.9,nan,4,15.8,19.5,No,1,No
08/16/2015,CoffsHarbour,12.9,19.6,1,nan,nan,WSW,26,SSW,ESE,9,9,84,57,1027.4,1023,8,nan,15.5,19.5,No,0.6,No
08/17/2015,CoffsHarbour,9.9,20.4,0.6,nan,nan,NNW,28,NW,E,13,13,57,54,1018.4,1014.1,nan,nan,17.9,20,No,0,No
08/18/2015,CoffsHarbour,10,20.3,0,nan,nan,SW,31,SW,ESE,15,15,47,42,1020.4,1018.7,nan,nan,17.3,18.8,No,0,No
08/19/2015,CoffsHarbour,12,17.2,0,nan,nan,SW,26,SW,ESE,17,7,65,64,1026.4,1025.1,8,7,15.3,17,No,0,No
08/20/2015,CoffsHarbour,8.7,19.7,0,nan,nan,N,33,SW,NNE,9,17,79,67,1029,1026.1,8,8,15.8,18.3,No,0.7,No
08/21/2015,CoffsHarbour,8.6,22.8,0.7,nan,nan,NNE,41,NW,NE,15,28,67,66,1027.5,1024.1,nan,4,19.4,20.2,No,0,No
08/22/2015,CoffsHarbour,15.5,24.7,0,nan,nan,NE,41,N,NNE,20,24,60,77,1024.4,1020.6,nan,4,21.6,20.5,No,0,No
08/23/2015,CoffsHarbour,13.3,26.1,0,nan,nan,NE,48,N,NE,13,28,72,71,1021.4,1018.1,nan,3,21.5,22.3,No,11.8,Yes
08/24/2015,CoffsHarbour,16.2,22.1,11.8,nan,nan,NNW,41,NNW,NNE,13,7,89,92,1018.2,1016.5,7,8,17,17.5,Yes,8.2,Yes
08/25/2015,CoffsHarbour,13.9,27.3,8.2,nan,nan,N,37,NW,ENE,17,19,69,56,1016,1012.8,nan,nan,22,25.5,Yes,0.1,No
08/26/2015,CoffsHarbour,7,22.2,0.1,nan,nan,E,28,N,ENE,9,17,57,52,1020,1017.3,nan,nan,17.5,20.8,No,0,No
08/27/2015,CoffsHarbour,11.9,19.2,0,nan,nan,NNW,31,SW,nan,9,0,82,84,1020.8,1017.5,8,4,16.5,16.6,No,2.4,Yes
08/28/2015,CoffsHarbour,8.2,20.8,2.4,nan,nan,SW,26,NW,E,11,17,54,46,1021.5,1018.9,nan,nan,17.3,19.5,Yes,0,No
08/29/2015,CoffsHarbour,5.7,20.8,0,nan,nan,NNE,43,SSE,NNE,6,28,64,59,1023.6,1018.3,1,1,17.4,20,No,0,No
08/30/2015,CoffsHarbour,12.4,20,0,nan,nan,SW,39,SW,SSE,26,26,51,56,1018.1,1015.3,nan,nan,17.2,18.8,No,0,No
08/31/2015,CoffsHarbour,8,19.6,0,nan,nan,SW,28,SW,SE,13,15,52,49,1016.6,1013.5,nan,6,16.9,18.9,No,0,No
09/01/2015,CoffsHarbour,4.4,19.8,0,nan,nan,E,24,SW,ENE,15,15,51,41,1016.4,1013.1,nan,nan,16.5,18.7,No,0,No
09/02/2015,CoffsHarbour,3.5,20.8,0,nan,nan,NNE,43,NW,NNE,6,31,60,64,1019.4,1014.4,8,3,15.3,19.1,No,1.4,Yes
09/03/2015,CoffsHarbour,13.8,25.1,1.4,nan,nan,WNW,67,NNW,W,13,31,64,28,1007.9,1005.8,nan,7,19.5,22.1,Yes,0,No
09/04/2015,CoffsHarbour,7.4,21.6,0,nan,nan,SSW,54,SSW,SSW,33,31,62,71,1018.3,1019.1,nan,8,19.2,19,No,0.4,No
09/05/2015,CoffsHarbour,13.3,21,0.4,nan,nan,ENE,33,NW,NE,6,24,62,67,1023,1018.8,nan,7,18.2,18.5,No,2.6,Yes
09/06/2015,CoffsHarbour,9.4,19.8,2.6,nan,nan,SW,31,SW,SE,19,15,77,77,1024.6,1021.8,8,8,17.5,17.2,Yes,3.1,Yes
09/07/2015,CoffsHarbour,12.1,24.4,3.1,nan,nan,NNE,50,N,NE,17,35,69,74,1022,1016.5,8,nan,19.2,21.6,Yes,0,No
09/08/2015,CoffsHarbour,10.5,20.9,0,nan,nan,SE,28,S,E,13,11,61,64,1019.5,1015.6,nan,6,19.2,19.4,No,0,No
09/09/2015,CoffsHarbour,5.8,20.1,0,nan,nan,SW,39,WSW,SE,26,17,45,45,1022.2,1020.5,nan,nan,17.1,19.2,No,0,No
09/10/2015,CoffsHarbour,9.9,20.9,0,nan,nan,S,37,SW,S,22,28,62,63,1029.3,1028.3,8,7,17.2,18.6,No,0.3,No
09/11/2015,CoffsHarbour,13.6,20.5,0.3,nan,nan,WSW,31,WSW,SE,17,11,60,57,1032.3,1029.6,3,8,19.2,19.5,No,0,No
09/12/2015,CoffsHarbour,8.1,22.5,0,nan,nan,NE,41,NW,NNE,17,28,54,52,1030.2,1025.9,nan,nan,20.1,20.8,No,0,No
09/13/2015,CoffsHarbour,8.7,22,0,nan,nan,E,22,S,E,7,17,59,63,1029,1026.5,nan,nan,19.6,20.7,No,0,No
09/14/2015,CoffsHarbour,8.5,22.6,0,nan,nan,NE,43,NW,NE,17,31,56,58,1027.4,1023.3,nan,nan,20.1,21,No,0,No
09/15/2015,CoffsHarbour,13.3,26.5,0,nan,nan,nan,nan,NNW,NNE,11,37,49,60,1021,1015.3,nan,nan,22,23.1,No,0.4,No
09/16/2015,CoffsHarbour,14.8,26.5,0.4,nan,nan,NE,33,NW,NE,11,19,65,53,1017.3,1012,8,1,20.7,25,No,1.5,Yes
09/17/2015,CoffsHarbour,16.2,21.3,1.5,nan,nan,SSW,74,SE,ENE,11,17,79,80,1015.2,1012.8,7,2,20,18.8,Yes,23.8,Yes
09/18/2015,CoffsHarbour,12,20.8,23.8,nan,nan,SSW,50,SW,SSW,17,26,89,71,1022.4,1022.1,8,8,15.4,17.7,Yes,2.2,Yes
09/19/2015,CoffsHarbour,13.5,19.3,2.2,nan,nan,WSW,35,SW,SE,11,13,90,65,1024.2,1021.7,8,8,14.6,18.6,Yes,7.6,Yes
09/20/2015,CoffsHarbour,12.8,19.7,7.6,nan,nan,WSW,30,SW,ESE,17,2,93,74,1023.7,1020.8,8,8,14.3,17.3,Yes,2.2,Yes
09/21/2015,CoffsHarbour,9.7,22.3,2.2,nan,nan,N,30,NW,NE,13,24,60,75,1021.5,1017.4,3,7,19.6,18.5,Yes,0.3,No
09/22/2015,CoffsHarbour,9.7,27.2,0.3,nan,nan,SW,83,NNW,SSE,9,26,45,60,1015.5,1014,5,nan,21.7,21.4,No,0,No
09/23/2015,CoffsHarbour,12.1,18.9,0,nan,nan,SSW,69,SSW,SSW,39,41,50,49,1020.9,1020.3,nan,nan,16.5,17.1,No,0,No
09/24/2015,CoffsHarbour,10.3,19.6,0,nan,nan,SW,50,SW,SSW,31,33,47,45,1022.3,1020,1,8,15.7,17.6,No,1.6,Yes
09/25/2015,CoffsHarbour,11.6,20,1.6,nan,nan,S,61,SSW,SSW,37,31,60,91,1023.6,1022.4,1,8,18,16.1,Yes,34,Yes
09/26/2015,CoffsHarbour,12.1,20,34,nan,nan,SSW,50,SW,S,30,30,83,61,1025.3,1022.2,3,8,15.2,18.5,Yes,0.1,No
09/27/2015,CoffsHarbour,9.7,21.6,0.1,nan,nan,S,43,WSW,SSE,13,24,54,62,1022.6,1018.9,nan,1,18.4,19.1,No,0,No
09/28/2015,CoffsHarbour,7,21.9,0,nan,nan,SE,28,S,SE,9,17,51,48,1020.8,1017.8,nan,nan,19.3,20.5,No,0,No
09/29/2015,CoffsHarbour,12.1,24.4,0,nan,nan,NE,37,N,NE,15,22,55,71,1020.4,1017,nan,7,21.8,20.8,No,0,No
09/30/2015,CoffsHarbour,9.9,24.2,0,nan,nan,ENE,30,nan,NE,0,17,59,60,1021.9,1020.2,nan,nan,22.7,22.7,No,0,No
10/01/2015,CoffsHarbour,9,24.3,0,nan,nan,NE,41,ESE,NNE,11,30,71,73,1026.9,1024.3,nan,nan,20.7,23.4,No,0,No
10/02/2015,CoffsHarbour,10.9,24.4,0,nan,nan,S,37,S,S,22,24,65,76,1031.5,1030.8,nan,1,22.2,23.3,No,0,No
10/03/2015,CoffsHarbour,12.7,25.3,0,nan,nan,NE,39,NW,NE,9,28,67,64,1033,1027.9,nan,nan,22.1,23.6,No,0,No
10/04/2015,CoffsHarbour,10.5,29,0,nan,nan,NE,28,W,NNE,2,15,52,51,1027.4,1024.2,nan,nan,22.1,28.1,No,0,No
10/05/2015,CoffsHarbour,10.4,30.7,0,nan,nan,NE,24,WNW,NE,2,15,45,27,1025.5,1023.4,nan,nan,25.1,29.6,No,0,No
10/06/2015,CoffsHarbour,11.7,29.6,0,nan,nan,NE,41,N,NE,7,31,37,39,1025.3,1022.2,nan,nan,25.3,28.9,No,0,No
10/07/2015,CoffsHarbour,14.3,30.8,0,nan,nan,S,76,NNW,S,13,44,31,67,1024.4,1027.4,nan,nan,25.9,23.3,No,0,No
10/08/2015,CoffsHarbour,17,20,0,nan,nan,SW,48,SW,SSE,24,17,77,79,1036.3,1034,8,8,18,19.5,No,2.6,Yes
10/09/2015,CoffsHarbour,14.8,23.1,2.6,nan,nan,ENE,30,SW,E,13,17,75,53,1035,1031.3,7,2,18.7,21.9,Yes,0,No
10/10/2015,CoffsHarbour,13.8,24.7,0,nan,nan,NNE,46,NW,NE,19,31,55,53,1030,1026.8,nan,nan,21.1,22.7,No,0,No
10/11/2015,CoffsHarbour,16.2,26.1,0,nan,nan,N,37,NNW,N,15,20,60,62,1025.1,1020.8,nan,1,21.7,23.3,No,1,No
10/12/2015,CoffsHarbour,16.3,27.2,1,nan,nan,NE,41,NE,NE,15,26,62,77,1019.6,1015.7,nan,8,23.4,23.1,No,0.8,No
10/13/2015,CoffsHarbour,15.3,26.4,0.8,nan,nan,S,54,SW,S,17,6,56,79,1019.4,1019.7,nan,7,23.4,21.9,No,2.2,Yes
10/14/2015,CoffsHarbour,16.9,23.9,2.2,nan,nan,E,28,SW,S,9,11,84,75,1025.1,1024.1,4,nan,19.8,22.9,Yes,4.4,Yes
10/15/2015,CoffsHarbour,17.6,24.4,4.4,nan,nan,NE,33,SW,NE,7,22,89,67,1026.7,1024.5,6,nan,19.9,23.7,Yes,0,No
10/16/2015,CoffsHarbour,14.3,25.4,0,nan,nan,NNE,52,N,NE,24,33,66,60,1024.7,1021.8,nan,nan,22.1,23.7,No,0,No
10/17/2015,CoffsHarbour,17.3,25.8,0,nan,nan,NNE,50,NW,NE,13,35,61,63,1023.1,1021,nan,nan,22.6,24.2,No,0,No
10/18/2015,CoffsHarbour,15.8,24.8,0,nan,nan,S,28,S,SE,17,17,77,72,1027.1,1025.8,nan,nan,22,23.1,No,0,No
10/19/2015,CoffsHarbour,13.9,25.2,0,nan,nan,ENE,35,ESE,NE,7,26,66,60,1027.1,1024.4,nan,nan,22.8,24.1,No,0,No
10/20/2015,CoffsHarbour,17.7,27.2,0,nan,nan,NNE,59,N,NNE,19,37,58,58,1024.4,1020,nan,nan,22.6,24.2,No,0,No
10/21/2015,CoffsHarbour,18.2,28.4,0,nan,nan,NNE,57,N,NE,26,43,62,59,1018,1013,nan,nan,22.6,24.8,No,0,No
10/22/2015,CoffsHarbour,18.1,22.5,0,nan,nan,W,50,NNW,S,20,13,75,88,1012.2,1011.6,8,8,20.9,19.8,No,20.2,Yes
10/23/2015,CoffsHarbour,16,22.4,20.2,nan,nan,S,52,SSW,S,31,31,68,59,1018.6,1018.6,8,1,19.6,21.8,Yes,0,No
10/24/2015,CoffsHarbour,15,22.2,0,nan,nan,SW,39,SW,ESE,20,15,64,66,1024.4,1021.8,8,6,19.1,20.9,No,0,No
10/25/2015,CoffsHarbour,15,25,0,nan,nan,NE,54,NE,NE,7,35,59,66,1023.3,1019.9,nan,nan,22,23.2,No,0,No
10/26/2015,CoffsHarbour,15.2,29.3,0,nan,nan,NE,56,NNE,NNE,20,31,63,65,1018.9,1014.9,nan,2,23.6,23.5,No,1.6,Yes
10/27/2015,CoffsHarbour,16.3,25,1.6,nan,nan,SSW,57,SW,SSW,22,39,68,79,1019.9,1021.5,nan,8,23.1,19.5,Yes,0.5,No
10/28/2015,CoffsHarbour,14.8,20.7,0.5,nan,nan,SW,35,SW,S,22,17,70,54,1024.2,1022.3,5,8,18.1,19.7,No,0,No
10/29/2015,CoffsHarbour,15.6,20.5,0,nan,nan,nan,nan,nan,S,nan,15,66,74,1023.5,1021.9,nan,8,18.1,18.9,No,2.6,Yes
10/30/2015,CoffsHarbour,14.4,24,2.6,nan,nan,NNE,35,SSE,NE,13,24,71,58,1023.6,1021.2,7,nan,19.7,23.5,Yes,0,No
10/31/2015,CoffsHarbour,16.4,24.4,0,nan,nan,NNE,50,N,NNE,24,33,56,56,1022.8,1020.1,1,nan,22.6,22.5,No,0.2,No
11/01/2015,CoffsHarbour,18,27,0.2,nan,nan,NE,61,NNW,NNE,22,39,59,67,1018.7,1014.3,8,2,22.1,23.1,No,0,No
11/02/2015,CoffsHarbour,19.6,29.1,0,nan,nan,NE,41,NNE,NE,22,31,66,66,1014.7,1011,8,6,21.6,25.3,No,0.8,No
11/03/2015,CoffsHarbour,19.3,25.6,0.8,nan,nan,NNW,33,SE,SSE,7,9,73,74,1014,1012.5,8,8,25,22.9,No,13,Yes
11/04/2015,CoffsHarbour,17.1,24.1,13,nan,nan,S,24,S,WSW,13,9,81,95,1016.2,1014.3,6,8,22.1,21,Yes,19.6,Yes
11/05/2015,CoffsHarbour,19.6,23.7,19.6,nan,nan,NE,50,ENE,ENE,19,11,96,94,1016.1,1014,8,8,20.4,21.5,Yes,7.2,Yes
11/06/2015,CoffsHarbour,20.1,28.3,7.2,nan,nan,NE,46,NNE,NE,17,31,81,66,1010.9,1006.4,nan,nan,23.3,25.6,Yes,0,No
11/08/2015,CoffsHarbour,18.2,20.7,nan,nan,nan,SSW,39,SSW,SW,7,19,92,96,1016.5,1017.4,8,7,19.4,17.9,nan,32.2,Yes
11/09/2015,CoffsHarbour,17.2,22.8,32.2,nan,nan,WSW,35,SSW,SSE,24,22,72,67,1020,1017.2,7,4,20.7,22.2,Yes,0,No
11/10/2015,CoffsHarbour,12.2,24.3,0,nan,nan,E,26,SE,E,9,17,67,61,1016.5,1014.3,nan,nan,20.6,23.6,No,0,No
11/11/2015,CoffsHarbour,14.1,24.5,0,nan,nan,SSE,26,S,ESE,9,17,69,61,1019.7,1019.4,nan,nan,22.6,23.3,No,0.3,No
11/12/2015,CoffsHarbour,15.3,25,0.3,nan,nan,NNE,39,ENE,ENE,15,24,60,67,1022,1019.1,1,1,23.2,22.9,No,0,No
11/13/2015,CoffsHarbour,19.6,28.5,0,nan,nan,nan,nan,NW,nan,20,nan,61,71,1015.2,1011.4,nan,8,24.3,23.8,No,24.8,Yes
11/14/2015,CoffsHarbour,17.3,24.1,24.8,nan,nan,nan,nan,nan,nan,nan,nan,91,90,1011.7,1009.2,8,8,19.8,20.8,Yes,14.8,Yes
11/15/2015,CoffsHarbour,16.7,23.7,14.8,nan,nan,nan,nan,nan,nan,nan,nan,86,69,1013.4,1014.2,8,8,18.6,21.5,Yes,0.2,No
11/16/2015,CoffsHarbour,16.1,23.7,0.2,nan,nan,nan,nan,nan,nan,nan,nan,64,58,1017.5,1017.1,nan,3,20.7,22.8,No,4,Yes
11/17/2015,CoffsHarbour,14.9,24.6,4,nan,nan,nan,nan,nan,nan,nan,nan,62,62,1020.2,1018.3,nan,nan,21.3,22.7,Yes,0,No
11/18/2015,CoffsHarbour,17.9,27.3,0,nan,nan,nan,nan,nan,NNE,nan,33,58,66,1017.6,1015.3,nan,nan,24.6,25.1,No,0,No
11/19/2015,CoffsHarbour,17.5,29.5,0,nan,nan,NW,30,ESE,SE,11,13,64,47,1015,1014,nan,nan,25,28.5,No,0,No
11/20/2015,CoffsHarbour,16.4,30.6,0,nan,nan,nan,nan,ESE,NE,7,35,49,59,1015.4,1011.3,nan,nan,27.8,28.3,No,0,No
11/21/2015,CoffsHarbour,22.1,25.7,0,nan,nan,S,56,SW,S,31,28,73,70,1013.8,1014.5,nan,8,23.9,24.8,No,3.2,Yes
11/22/2015,CoffsHarbour,18.1,25.3,3.2,nan,nan,N,35,NW,SSE,7,6,92,80,1019,1016.7,7,7,19.3,21.4,Yes,0,No
11/23/2015,CoffsHarbour,19.3,29.1,0,nan,nan,NNE,56,N,NNE,20,39,71,66,1013.1,1008.2,8,nan,25.2,27.6,No,0,No
11/24/2015,CoffsHarbour,21.2,26.9,0,nan,nan,nan,nan,SW,S,24,22,71,72,1016.7,1015,nan,7,22.5,24.4,No,0,No
11/25/2015,CoffsHarbour,18,30.1,0,nan,nan,NE,59,N,NE,22,39,62,73,1014.6,1010.6,nan,nan,26.5,27.4,No,0,No
11/26/2015,CoffsHarbour,22.6,33.8,0,nan,nan,nan,nan,NE,NNE,20,39,64,60,1008.4,1002.9,nan,nan,28.1,28.8,No,0,No
11/27/2015,CoffsHarbour,19.8,22.6,0,nan,nan,SSW,57,SW,SW,26,15,72,86,1014.7,1013.7,nan,8,21.3,20.3,No,0.3,No
11/29/2015,CoffsHarbour,19.7,26.3,nan,nan,nan,SSE,43,NNE,NE,19,24,93,79,1014.8,1010.7,8,8,21.5,24.9,nan,32.7,Yes
11/30/2015,CoffsHarbour,18.4,27.9,32.7,nan,nan,nan,nan,SSE,SE,13,15,82,80,1010.6,1010.6,nan,nan,24.4,25.5,Yes,0,No
12/01/2015,CoffsHarbour,18,31.5,0,nan,nan,NE,54,nan,NE,nan,31,64,75,1013.2,1010.9,nan,nan,27.8,26.5,No,13.6,Yes
12/02/2015,CoffsHarbour,20.9,28.6,13.6,nan,nan,S,54,WNW,NNE,20,13,65,72,1014,1012.2,nan,nan,23.5,26.8,Yes,10.1,Yes
12/03/2015,CoffsHarbour,16.8,22.7,10.1,nan,nan,SSW,52,SW,S,28,31,74,66,1024.7,1024.6,nan,nan,19.1,20.1,Yes,0,No
12/04/2015,CoffsHarbour,16.7,24,0,nan,nan,S,39,WSW,S,20,24,64,70,1024.6,1022.7,nan,nan,19.4,22.3,No,1.5,Yes
12/05/2015,CoffsHarbour,16.8,24.4,1.5,nan,nan,nan,nan,SW,SSE,20,17,72,56,1022.4,1019.6,nan,nan,21.4,23.6,Yes,0,No
12/06/2015,CoffsHarbour,nan,24.7,0,nan,nan,E,20,nan,E,nan,13,nan,63,nan,1018.4,nan,nan,nan,24,No,0,No
12/07/2015,CoffsHarbour,14.3,26.3,0,nan,nan,E,30,WNW,E,9,22,59,61,1020.3,1020,nan,nan,23.8,25,No,0,No
12/08/2015,CoffsHarbour,17.4,28.4,0,nan,nan,nan,nan,N,NE,22,39,63,69,1021.6,1017.6,nan,nan,25.3,26,No,0,No
12/09/2015,CoffsHarbour,22.2,29.9,0,nan,nan,WSW,76,NNE,NE,9,13,72,67,1017.4,1014.8,nan,7,24.9,28.4,No,15.8,Yes
12/10/2015,CoffsHarbour,19.6,29.3,15.8,nan,nan,SW,44,SW,E,24,13,68,73,1016.3,1013,nan,5,24.8,26.1,Yes,0,No
12/11/2015,CoffsHarbour,16.5,31.4,0,nan,nan,NE,48,ENE,NE,9,31,56,60,1009,1002.9,nan,nan,28.4,30.6,No,0,No
12/12/2015,CoffsHarbour,17.8,25.3,0,nan,nan,S,52,SW,SSE,15,15,77,59,1013.9,1014,8,3,22.5,24,No,1,No
12/13/2015,CoffsHarbour,18.3,26,1,nan,nan,NE,37,WNW,ENE,7,22,81,52,1020,1018.4,8,3,21.5,24.6,No,0,No
12/14/2015,CoffsHarbour,17.2,28.4,0,nan,nan,nan,nan,NNW,NE,20,35,50,64,1017.1,1014.5,nan,nan,25.1,25.3,No,0.1,No
12/15/2015,CoffsHarbour,21.3,27.9,0.1,nan,nan,NNE,50,N,NNE,19,24,67,71,1015.7,1013.8,nan,7,25.6,24.2,No,0.2,No
12/16/2015,CoffsHarbour,20.8,27.4,0.2,nan,nan,SSW,56,NNE,NE,20,28,78,63,1014.9,1013.6,1,nan,23.5,26.6,No,11.1,Yes
12/17/2015,CoffsHarbour,15.9,26.4,11.1,nan,nan,WSW,26,SW,ESE,17,17,80,59,1017.9,1016.7,7,nan,20.3,26,Yes,0,No
12/18/2015,CoffsHarbour,15.9,26.7,0,nan,nan,E,30,SE,E,11,20,62,61,1018.5,1016.2,nan,nan,24.2,25.7,No,0,No
12/19/2015,CoffsHarbour,17.3,27.7,0,nan,nan,NNE,52,NW,NNE,22,35,60,57,1017.2,1014.8,nan,nan,24.6,26.4,No,0,No
12/20/2015,CoffsHarbour,21,30.4,0,nan,nan,NNE,63,N,NE,26,43,53,65,1018.3,1014.6,nan,nan,25.4,26.3,No,0,No
12/21/2015,CoffsHarbour,21.7,30.3,0,nan,nan,NE,56,N,NE,28,37,61,60,1017.1,1014.5,nan,nan,26,27.7,No,0,No
12/22/2015,CoffsHarbour,20.6,28,0,nan,nan,SSW,50,SE,S,13,24,67,79,1018.9,1017.1,nan,8,25.4,23,No,22,Yes
12/23/2015,CoffsHarbour,19.1,24,22,nan,nan,WSW,39,WSW,SW,30,20,90,80,1016.1,1014.7,8,8,19.2,22.7,Yes,96.1,Yes
12/24/2015,CoffsHarbour,18.2,24.9,96.1,nan,nan,SE,44,WSW,SSW,7,22,95,63,1017.2,1016,8,6,18.3,23.9,Yes,12.2,Yes
12/25/2015,CoffsHarbour,18.2,25.1,12.2,nan,nan,SSE,37,SW,SSE,22,22,71,71,1016.6,1013.9,1,nan,22.3,24.2,Yes,0.2,No
12/26/2015,CoffsHarbour,16.6,27.5,0.2,nan,nan,NNE,43,S,ENE,7,22,73,69,1012.4,1008.4,nan,1,24.1,26.1,No,0.4,No
12/27/2015,CoffsHarbour,22.1,26.3,0.4,nan,nan,S,59,W,S,7,41,72,72,1011.3,1014.1,7,8,25.9,22.6,No,0,No
12/28/2015,CoffsHarbour,18,25.3,0,nan,nan,S,54,SW,SSW,31,31,62,68,1020.1,1019.4,7,8,21.9,22.7,No,0.2,No
12/29/2015,CoffsHarbour,16.5,24.6,0.2,nan,nan,S,59,SW,S,30,26,63,73,1019.4,1018.7,7,5,20.2,21.1,No,0.4,No
12/30/2015,CoffsHarbour,17.3,25.9,0.4,nan,nan,SSE,50,SW,SSE,28,33,64,57,1017.8,1016.6,1,nan,22,25.1,No,0,No
12/31/2015,CoffsHarbour,18.4,26.1,0,nan,nan,SSE,39,SW,SSE,19,28,63,52,1017.6,1016.4,7,nan,22.9,25.2,No,0,No
01/01/2016,CoffsHarbour,18.4,26.1,0,nan,nan,S,35,SW,SSE,22,22,64,56,1015.1,1013.2,7,nan,22.2,24,No,0,No
01/02/2016,CoffsHarbour,17.2,24.7,0,nan,nan,S,30,S,S,19,13,59,61,1012.6,1010.2,1,5,22.9,23,No,0,No
01/03/2016,CoffsHarbour,19.8,22,0,nan,nan,SW,30,SW,WSW,17,13,69,87,1012.9,1012.5,7,8,21.3,21,No,4.8,Yes
01/04/2016,CoffsHarbour,18.4,26.4,4.8,nan,nan,S,37,SW,SSE,20,19,78,70,1014.3,1011.6,8,5,21.4,25.8,Yes,0,No
01/05/2016,CoffsHarbour,20.3,24,0,nan,nan,ESE,26,SW,SE,13,13,85,86,1012.4,1009,8,8,22.3,23.5,No,12,Yes
01/06/2016,CoffsHarbour,19.4,27.6,12,nan,nan,SSW,43,nan,S,0,20,90,66,1006.9,1004.4,8,8,20.8,25.1,Yes,0.2,No
01/07/2016,CoffsHarbour,18.5,27.7,0.2,nan,nan,S,59,SW,S,24,39,53,53,1010.4,1011.2,nan,1,24.2,26.1,No,0,No
01/08/2016,CoffsHarbour,17.5,25.8,0,nan,nan,SW,35,SW,SSE,20,24,53,60,1019.5,1018.5,nan,nan,23.6,24.6,No,0,No
01/09/2016,CoffsHarbour,15.7,25.8,0,nan,nan,SE,28,SW,SE,13,19,66,62,1021.3,1019.5,nan,nan,23.3,25.2,No,0,No
01/10/2016,CoffsHarbour,18.6,26.5,0,nan,nan,SE,26,SSE,ESE,13,19,69,66,1020.1,1018.7,2,nan,23.9,26.1,No,0,No
01/11/2016,CoffsHarbour,18,29,0,nan,nan,NNE,57,NNW,NE,19,35,63,64,1016.2,1013.3,nan,nan,25.8,26.5,No,0,No
01/12/2016,CoffsHarbour,21,29.9,0,nan,nan,NNE,52,NNE,NNE,19,28,68,70,1013.7,1012.4,nan,nan,26.9,27.2,No,0,No
01/13/2016,CoffsHarbour,22.3,28.6,0,nan,nan,SW,35,SW,E,20,19,74,69,1019.7,1018,7,nan,26.4,27.9,No,0,No
01/14/2016,CoffsHarbour,23.7,30.2,0,nan,nan,NNE,57,NNE,NE,20,41,64,62,1016.6,1013.6,nan,nan,28,28.6,No,0,No
01/15/2016,CoffsHarbour,22.5,22.9,0,nan,nan,SSW,59,SSW,SSW,31,44,74,92,1018.4,1020.3,8,8,22.9,18.4,No,17.6,Yes
01/16/2016,CoffsHarbour,16.1,25.6,17.6,nan,nan,SSE,48,WSW,S,19,30,77,51,1023.9,1022.4,8,2,19.4,25.1,Yes,4.2,Yes
01/17/2016,CoffsHarbour,16.8,24.9,4.2,nan,nan,S,48,WSW,SE,19,9,88,59,1023.6,1021.4,8,7,18,23.3,Yes,0.6,No
01/18/2016,CoffsHarbour,16.7,25.5,0.6,nan,nan,SSW,33,SW,SE,22,24,64,63,1019.8,1018,nan,1,22.6,24.6,No,0,No
01/19/2016,CoffsHarbour,16,27.4,0,nan,nan,NE,33,NW,NE,13,24,64,64,1018.9,1016.1,nan,nan,24.2,26.1,No,0,No
01/20/2016,CoffsHarbour,18.4,28.3,0,nan,nan,NE,54,NE,NE,17,37,67,67,1016.1,1013.5,nan,nan,25.7,27.6,No,0,No
01/21/2016,CoffsHarbour,19.6,29.5,0,nan,nan,NE,54,NNE,NE,22,39,65,62,1013.9,1011.7,nan,nan,25.6,29.1,No,0,No
01/22/2016,CoffsHarbour,20.7,30.3,0,nan,nan,nan,nan,NNE,NE,20,37,72,57,1011.7,1007.4,nan,nan,26.1,29.5,No,4.2,Yes
01/23/2016,CoffsHarbour,23,30.5,4.2,nan,nan,nan,nan,NNW,SSW,17,26,80,92,1007.1,1006.2,nan,nan,25.7,21.5,Yes,9.2,Yes
01/24/2016,CoffsHarbour,19.5,27.3,9.2,nan,nan,S,30,SW,S,22,20,68,63,1012.3,1011,nan,nan,24.9,26.1,Yes,4.2,Yes
01/25/2016,CoffsHarbour,20.9,28.3,4.2,nan,nan,NE,35,ESE,NE,9,22,75,71,1014,1012.1,nan,nan,25.2,25.7,Yes,10.6,Yes
01/26/2016,CoffsHarbour,20.1,24.9,10.6,nan,nan,SE,24,SW,S,9,7,93,81,1016.1,1016.3,nan,nan,22.2,23.5,Yes,19.2,Yes
