Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
05/07/2015,BadgerysCreek,4.7,18.5,0,nan,nan,W,43,WSW,W,2,20,75,42,1018.5,1016.2,nan,nan,12.7,17.7,No,0,No
05/08/2015,BadgerysCreek,6.6,20.4,0,nan,nan,WSW,33,N,NW,7,4,66,39,1019.7,1015.9,nan,nan,13.6,19.9,No,0,No
05/09/2015,BadgerysCreek,5.4,20.1,0,nan,nan,WSW,28,N,W,4,17,70,45,1017.5,1013.9,nan,nan,13.2,19.6,No,0,No
05/10/2015,BadgerysCreek,4.3,20.4,0,nan,nan,W,50,N,NW,6,24,55,47,1011.2,1006,nan,nan,16.7,18.9,No,0,No
05/11/2015,BadgerysCreek,10.4,20.1,0,nan,nan,W,50,NNW,W,11,26,52,49,1010.1,1010.4,nan,nan,16.6,19.5,No,0,No
05/12/2015,BadgerysCreek,6.3,20.8,0,nan,nan,W,56,NNE,W,6,31,76,45,1014.2,1010.7,nan,nan,14.8,19.8,No,0,No
05/13/2015,BadgerysCreek,8.9,15,0,nan,nan,S,52,W,WSW,13,22,53,43,1016.5,1016.8,nan,nan,12.8,14.4,No,1,No
05/14/2015,BadgerysCreek,5,16.9,1,nan,nan,SW,33,SW,SW,17,19,58,43,1025,1024.7,nan,nan,11.5,16.4,No,0,No
05/15/2015,BadgerysCreek,8.1,19.5,0,nan,nan,SW,33,SW,S,15,13,65,59,1031.9,1031,nan,nan,14.5,18.1,No,0,No
05/16/2015,BadgerysCreek,11.3,19,0,nan,nan,SSW,28,SW,SE,15,9,71,60,1035.9,1033.6,nan,nan,15,18.1,No,0,No
05/17/2015,BadgerysCreek,6.3,20.4,0,nan,nan,SW,15,SW,ESE,11,4,91,64,1035.7,1032,nan,nan,12,18.9,No,0,No
05/18/2015,BadgerysCreek,8,19.3,0,nan,nan,NE,19,N,NNE,4,9,100,74,1032,1027.1,nan,nan,11.4,17.8,No,0.4,No
05/19/2015,BadgerysCreek,11.4,17.9,0.4,nan,nan,N,19,nan,nan,0,0,100,85,1020.9,1015.5,nan,nan,14,17.3,No,3.8,Yes
05/20/2015,BadgerysCreek,10.3,23.7,3.8,nan,nan,NNE,22,SW,NNE,4,9,100,63,1016.2,1013.4,nan,nan,12.6,21.4,Yes,0.8,No
05/21/2015,BadgerysCreek,10.3,21,0.8,nan,nan,W,22,W,ESE,11,7,76,63,1018.8,1016.8,nan,nan,15.8,18.2,No,1.6,Yes
05/22/2015,BadgerysCreek,11,15.6,1.6,nan,nan,SSW,57,SW,SSW,19,26,91,69,1018.2,1021.8,nan,nan,13.4,14.8,Yes,8.8,Yes
05/23/2015,BadgerysCreek,9.9,17.9,8.8,nan,nan,SW,33,SW,S,22,11,65,52,1029.5,1028,nan,nan,13,17.1,Yes,0,No
05/24/2015,BadgerysCreek,5.9,19,0,nan,nan,SW,15,WSW,S,9,2,82,38,1032.5,1030.6,nan,nan,10.5,18.7,No,0,No
05/25/2015,BadgerysCreek,5.5,17.1,0,nan,nan,SW,11,WSW,NNE,2,2,100,58,1032.4,1028.5,nan,nan,10.1,17.1,No,0.2,No
05/26/2015,BadgerysCreek,4.3,18,0.2,nan,nan,SW,15,SW,nan,7,0,81,61,1030,1026.6,nan,nan,10,16.4,No,0,No
05/27/2015,BadgerysCreek,6,20,0,nan,nan,N,13,SSW,N,6,7,82,50,1025.4,1021.8,nan,nan,11.8,18.8,No,0,No
05/28/2015,BadgerysCreek,6.2,20.5,0,nan,nan,NNW,19,SW,N,6,7,100,61,1023.8,1020.2,nan,nan,11.7,19.6,No,0,No
05/29/2015,BadgerysCreek,11.6,19,0,nan,nan,N,24,NW,W,4,4,100,83,1021,1020.3,nan,nan,13.9,18.5,No,0,No
05/30/2015,BadgerysCreek,7.4,14.8,0,nan,nan,SW,24,W,NW,4,2,100,84,1022.1,1017.5,nan,nan,10.4,13.7,No,0,No
05/31/2015,BadgerysCreek,8.3,12.8,0,nan,nan,SW,24,NW,N,4,7,100,95,1016.2,1012.5,nan,nan,10.1,12,No,0,No
06/01/2015,BadgerysCreek,6.1,14.2,0,nan,nan,WSW,67,SW,SW,37,28,50,33,1015.4,1017.3,nan,nan,12.3,13.8,No,0,No
06/02/2015,BadgerysCreek,4.7,15.2,0,nan,nan,SW,33,SW,WSW,13,9,54,43,1024.4,1022.6,nan,nan,9.3,14.8,No,0,No
06/03/2015,BadgerysCreek,3.3,17.1,0,nan,nan,WSW,20,SW,W,13,6,74,58,1023.5,1020.6,nan,nan,8.7,15,No,0,No
06/04/2015,BadgerysCreek,1.4,16.8,0,nan,nan,NNE,19,WSW,NE,4,11,100,52,1022.2,1017.6,nan,nan,6.1,16.1,No,2,Yes
06/05/2015,BadgerysCreek,3.6,15.1,2,nan,nan,WSW,28,W,SW,4,13,100,58,1019.5,1019.5,nan,nan,8.3,14.6,Yes,0,No
06/06/2015,BadgerysCreek,5.7,20.3,0,nan,nan,WSW,20,SW,N,6,7,75,55,1028.6,1027,nan,nan,11.3,18.9,No,0,No
06/07/2015,BadgerysCreek,2.6,20,0,nan,nan,N,15,nan,NE,0,6,100,60,1029.4,1023.9,nan,nan,6.9,19.9,No,0,No
06/08/2015,BadgerysCreek,5.8,21.9,0,nan,nan,NW,37,nan,NW,0,17,100,45,1025.2,1019.3,nan,nan,10.1,21.3,No,0,No
06/09/2015,BadgerysCreek,9.7,21.5,0,nan,nan,NNE,26,NW,WNW,9,6,49,44,1020.5,1019.2,nan,nan,17.4,20.3,No,0,No
06/10/2015,BadgerysCreek,6.3,14.9,0,nan,nan,SW,20,SW,SSE,9,7,80,65,1031.4,1031.5,nan,nan,10.3,14.3,No,0,No
06/11/2015,BadgerysCreek,10,17.8,0,nan,nan,SW,15,WSW,WNW,9,4,78,56,1037,1034.3,nan,nan,13,16.8,No,0,No
06/12/2015,BadgerysCreek,10.3,17.6,0,nan,nan,WNW,19,SW,nan,6,0,89,64,1034.9,1031.6,nan,nan,12.9,16.9,No,0,No
06/13/2015,BadgerysCreek,7,18.1,0,nan,nan,NNE,20,N,NNE,2,7,100,57,1031.4,1027,nan,nan,10,17.8,No,0,No
06/14/2015,BadgerysCreek,4.2,19.6,0,nan,nan,SW,13,SW,N,9,2,100,53,1028.7,1025.6,nan,nan,9.8,19.1,No,0,No
06/15/2015,BadgerysCreek,7,18.1,0,nan,nan,SSW,15,SW,NE,9,6,99,79,1028,1025.2,nan,nan,11.5,17,No,1.8,Yes
06/16/2015,BadgerysCreek,11.4,14.6,1.8,nan,nan,NNE,20,nan,NNE,0,13,100,100,1022.7,1017.8,nan,nan,13.4,14.5,Yes,15,Yes
06/17/2015,BadgerysCreek,12.4,15.2,15,nan,nan,NNE,15,NNE,WNW,4,7,100,100,1012.3,1009.9,nan,nan,13.4,14.9,Yes,3.6,Yes
06/18/2015,BadgerysCreek,5.9,16.4,3.6,nan,nan,WSW,26,SW,SSW,2,9,100,83,1014.6,1013.7,nan,nan,10.1,15,Yes,38,Yes
06/19/2015,BadgerysCreek,9.2,15,38,nan,nan,SW,35,SW,SSW,17,19,86,61,1018,1017.6,nan,nan,10.5,14.4,Yes,0.2,No
06/20/2015,BadgerysCreek,6.2,14.8,0.2,nan,nan,WSW,26,WSW,W,17,7,74,57,1024.6,1023.5,nan,nan,9.6,14.6,No,0,No
06/21/2015,BadgerysCreek,5.8,16,0,nan,nan,WSW,17,WSW,nan,7,0,80,67,1028.8,1027.5,nan,nan,10.4,15,No,0,No
06/22/2015,BadgerysCreek,3.1,16.9,0,nan,nan,WSW,11,nan,NNE,0,2,100,63,1029.6,1025.8,nan,nan,8,16.4,No,0,No
06/23/2015,BadgerysCreek,2.4,18.3,0,nan,nan,NNE,13,N,NE,4,4,100,61,1026.5,1023.1,nan,nan,7.4,17.4,No,0,No
06/24/2015,BadgerysCreek,6.7,18.3,0,nan,nan,NNE,11,nan,nan,0,0,100,64,1023.4,1019.9,nan,nan,9.6,17.8,No,0,No
06/25/2015,BadgerysCreek,8.5,19.2,0,nan,nan,SE,24,SW,E,9,11,97,91,1023.6,1023.4,nan,nan,12.6,14.6,No,1,No
06/26/2015,BadgerysCreek,7.2,18.1,1,nan,nan,SSW,24,SSW,E,9,4,82,56,1033.3,1031.1,nan,nan,12.3,16.6,No,0,No
06/27/2015,BadgerysCreek,2.2,19.4,0,nan,nan,SW,13,SW,ENE,2,6,100,52,1032.8,1029,nan,nan,7,17.9,No,0.2,No
06/28/2015,BadgerysCreek,3.4,18,0.2,nan,nan,WSW,15,WSW,NNE,9,6,98,60,1033.1,1031,nan,nan,8.1,16.6,No,0,No
06/29/2015,BadgerysCreek,5.2,18.2,0,nan,nan,NNE,19,WSW,ENE,2,9,100,62,1033.6,1029.7,nan,nan,9.8,17.3,No,0.2,No
06/30/2015,BadgerysCreek,3.4,17.5,0.2,nan,nan,NNE,15,nan,N,0,9,100,65,1029.7,1024.8,nan,nan,7,16.8,No,0.8,No
07/01/2015,BadgerysCreek,6.9,15.3,0.8,nan,nan,SW,22,S,SSW,6,7,86,50,1026.3,1022.8,nan,nan,10.2,14.7,No,0,No
07/02/2015,BadgerysCreek,2.6,15.7,0,nan,nan,WSW,54,WSW,WSW,9,15,87,52,1020.6,1017.7,nan,nan,8.1,15.1,No,0,No
07/03/2015,BadgerysCreek,3.8,15.4,0,nan,nan,SW,26,SW,N,15,6,65,44,1027,1024.5,nan,nan,8.2,14.5,No,0,No
07/04/2015,BadgerysCreek,-1.1,16.4,0,nan,nan,SE,9,nan,NE,0,2,100,38,1022.9,1020.2,nan,nan,1.6,15.3,No,0,No
07/05/2015,BadgerysCreek,0,17,0,nan,nan,N,13,ENE,N,2,9,100,47,1022.4,1018,nan,nan,5.4,15.4,No,0,No
07/06/2015,BadgerysCreek,-1.3,16,0,nan,nan,WSW,33,nan,WSW,0,20,100,41,nan,nan,nan,nan,3.8,15.4,No,0,No
07/07/2015,BadgerysCreek,2.9,14.8,0,nan,nan,SSW,35,SSE,SW,4,7,75,71,nan,nan,nan,nan,8.2,13.2,No,0,No
07/08/2015,BadgerysCreek,2.8,16.1,0,nan,nan,SW,19,SW,ENE,15,6,100,62,nan,nan,nan,nan,8.2,14.9,No,0,No
07/09/2015,BadgerysCreek,1.6,16.2,0,nan,nan,N,22,nan,NNE,0,15,100,58,nan,nan,nan,nan,6.9,15.5,No,0,No
07/10/2015,BadgerysCreek,2.3,11.9,0,nan,nan,WSW,22,NNE,WSW,4,11,100,92,nan,nan,nan,nan,7.9,11.4,No,1.6,Yes
07/11/2015,BadgerysCreek,0.5,18.3,1.6,nan,nan,NW,59,WSW,N,4,7,100,61,nan,nan,nan,nan,5.1,17.7,Yes,12.6,Yes
07/12/2015,BadgerysCreek,5.1,13.5,12.6,nan,nan,WNW,41,N,WNW,4,20,75,54,nan,nan,nan,nan,8.9,11.7,Yes,1,No
07/13/2015,BadgerysCreek,4.8,15.9,1,nan,nan,WSW,65,N,WSW,11,26,100,52,nan,nan,nan,nan,8.3,15.3,No,0,No
07/14/2015,BadgerysCreek,2.8,16.7,0,nan,nan,W,33,NW,W,2,13,66,43,nan,nan,nan,nan,11.1,15.2,No,0,No
07/15/2015,BadgerysCreek,-0.1,15.8,0,nan,nan,WNW,15,SW,NE,6,7,89,47,nan,nan,nan,nan,5.1,14.7,No,0.4,No
07/16/2015,BadgerysCreek,5,11.8,0.4,nan,nan,N,30,SW,SW,13,9,95,76,nan,nan,nan,nan,8.9,11.3,No,18,Yes
07/17/2015,BadgerysCreek,5.1,13.2,18,nan,nan,SW,54,SW,WSW,15,24,92,59,nan,nan,nan,nan,7.7,12.4,Yes,0.2,No
07/18/2015,BadgerysCreek,5,14.2,0.2,nan,nan,SSW,41,SW,S,15,13,65,58,nan,nan,nan,nan,9.6,13.1,No,0,No
07/19/2015,BadgerysCreek,4.6,16.4,0,nan,nan,SW,24,SW,ESE,13,7,78,62,nan,nan,nan,nan,10.3,14.1,No,0,No
07/20/2015,BadgerysCreek,4.4,17.6,0,nan,nan,SW,17,WSW,NE,4,4,93,63,nan,nan,nan,nan,9.1,15.2,No,0,No
07/21/2015,BadgerysCreek,3.3,17.1,0,nan,nan,NNE,33,nan,NNE,0,19,100,61,nan,nan,nan,nan,9.1,16.9,No,0,No
07/22/2015,BadgerysCreek,4.8,15.1,0,nan,nan,NNE,19,NNE,NNW,2,6,100,78,nan,nan,nan,nan,7.8,15,No,1.4,Yes
07/23/2015,BadgerysCreek,7.7,17.7,1.4,nan,nan,E,17,W,ESE,4,4,100,65,nan,nan,nan,nan,11.9,16.9,Yes,0,No
07/24/2015,BadgerysCreek,10.7,18.2,0,nan,nan,N,30,N,nan,4,0,100,76,nan,nan,nan,nan,12.3,17.4,No,0,No
07/25/2015,BadgerysCreek,7.7,19.8,0,nan,nan,N,44,WNW,WNW,9,15,52,41,nan,nan,nan,nan,15.2,18.6,No,0,No
07/26/2015,BadgerysCreek,3,18.4,0,nan,nan,W,52,N,W,2,31,91,43,nan,nan,nan,nan,9.1,18,No,0,No
07/27/2015,BadgerysCreek,2,14.2,0,nan,nan,W,48,nan,SW,0,15,53,40,nan,nan,nan,nan,9.3,13.6,No,0,No
07/28/2015,BadgerysCreek,2.2,16.2,0,nan,nan,SW,24,WNW,SSE,4,6,76,43,nan,nan,nan,nan,8.3,15.2,No,0,No
07/29/2015,BadgerysCreek,2.5,17.6,0,nan,nan,S,15,SW,N,7,6,87,47,nan,nan,nan,nan,8.7,16.8,No,0,No
07/30/2015,BadgerysCreek,1.8,19.2,0,nan,nan,NW,26,nan,N,0,19,100,45,nan,nan,nan,nan,7.3,17.9,No,0,No
07/31/2015,BadgerysCreek,4.8,19.7,0,nan,nan,WNW,28,W,NNE,4,6,70,41,nan,nan,nan,nan,11.5,19.3,No,0,No
08/01/2015,BadgerysCreek,1.9,21.5,0,nan,nan,NNW,31,SSE,NW,4,19,100,33,nan,nan,nan,nan,7.9,21,No,0,No
08/02/2015,BadgerysCreek,5,24.2,0,nan,nan,NW,48,SW,NW,2,22,80,34,nan,nan,nan,nan,12.3,23.8,No,0,No
08/03/2015,BadgerysCreek,4.5,17.1,0,nan,nan,W,44,N,WSW,9,24,63,41,nan,nan,nan,nan,10.9,15.9,No,0,No
08/04/2015,BadgerysCreek,2.3,13.9,0,nan,nan,WSW,31,SW,N,2,11,74,50,nan,nan,nan,nan,7.4,12.7,No,0,No
08/05/2015,BadgerysCreek,0.4,14.7,0,nan,nan,WNW,43,NNE,W,9,19,77,47,nan,nan,nan,nan,5.9,14.5,No,0,No
08/06/2015,BadgerysCreek,4.4,15.8,0,nan,nan,SW,41,WSW,SW,17,20,53,41,nan,nan,nan,nan,10.4,14.8,No,0,No
08/07/2015,BadgerysCreek,0.3,16.6,0,nan,nan,SW,30,NNE,SSW,4,17,79,46,nan,nan,nan,nan,8.1,16.4,No,0,No
08/08/2015,BadgerysCreek,1.8,17.3,0,nan,nan,WSW,20,SW,WNW,11,6,76,52,nan,nan,nan,nan,9.9,15.3,No,0,No
08/09/2015,BadgerysCreek,0.3,16.9,0,nan,nan,NE,26,SW,NE,4,13,100,50,nan,nan,nan,nan,7.3,16.6,No,0,No
08/10/2015,BadgerysCreek,1.2,20.2,0,nan,nan,WNW,26,NNE,NNW,2,11,100,38,nan,nan,nan,nan,8.7,19.9,No,0,No
08/11/2015,BadgerysCreek,2,19.6,0,nan,nan,W,30,SW,W,4,20,80,32,nan,nan,nan,nan,9.2,18.4,No,0,No
08/12/2015,BadgerysCreek,-0.2,16,0,nan,nan,nan,nan,NNE,W,6,31,80,53,nan,nan,nan,nan,7.6,13.3,No,0.4,No
08/13/2015,BadgerysCreek,7.1,18.2,0.4,nan,nan,SW,39,WSW,WSW,13,20,56,33,nan,nan,nan,nan,12.5,17.9,No,0,No
08/14/2015,BadgerysCreek,0.9,19.6,0,nan,nan,W,22,N,NW,2,4,77,41,nan,nan,nan,nan,10.4,19.1,No,0,No
08/15/2015,BadgerysCreek,3.9,19.3,0,nan,nan,E,22,SW,ESE,9,13,74,62,nan,nan,nan,nan,11.7,16.4,No,0,No
08/16/2015,BadgerysCreek,6.6,20.3,0,nan,nan,NNE,20,N,NE,7,2,86,51,nan,nan,nan,nan,13.1,19.6,No,0,No
08/17/2015,BadgerysCreek,2.9,19.4,0,nan,nan,WSW,44,N,SW,11,24,77,35,nan,nan,nan,nan,11.8,18.6,No,0,No
08/18/2015,BadgerysCreek,6.7,16.2,0,nan,nan,SW,31,SW,SE,15,9,49,41,nan,nan,nan,nan,11.7,15.5,No,0,No
08/19/2015,BadgerysCreek,5.3,18.1,0,nan,nan,N,26,WSW,E,6,9,75,49,nan,nan,nan,nan,10.6,17,No,0,No
08/20/2015,BadgerysCreek,3.7,20.6,0,nan,nan,N,19,WSW,NNE,2,9,96,44,nan,nan,nan,nan,10.7,18.9,No,0,No
08/21/2015,BadgerysCreek,3.4,22.9,0,nan,nan,N,28,NNW,N,4,15,100,39,nan,nan,nan,nan,11.6,21.4,No,0,No
08/22/2015,BadgerysCreek,8.3,28.1,0,nan,nan,NNW,39,N,NW,7,24,64,32,nan,nan,nan,nan,16.8,27.5,No,2.8,Yes
08/23/2015,BadgerysCreek,13.1,16.7,2.8,nan,nan,W,28,N,NNE,7,11,100,87,nan,nan,nan,nan,14,16.1,Yes,3.8,Yes
08/24/2015,BadgerysCreek,13,16.1,3.8,nan,nan,W,48,WSW,SW,6,2,100,100,nan,nan,nan,nan,13.9,15.6,Yes,31.6,Yes
08/25/2015,BadgerysCreek,12,19.1,31.6,nan,nan,W,63,W,WSW,26,28,74,63,nan,nan,nan,nan,15.5,16.9,Yes,7.8,Yes
08/26/2015,BadgerysCreek,11.5,19.2,7.8,nan,nan,SSW,31,WSW,SSW,13,20,98,72,nan,nan,nan,nan,15.9,18,Yes,0.2,No
08/27/2015,BadgerysCreek,9.5,20.6,0.2,nan,nan,WNW,43,NNE,NW,2,9,100,52,nan,nan,nan,nan,12.4,20.4,No,0,No
08/28/2015,BadgerysCreek,6.7,19,0,nan,nan,WSW,39,WSW,WSW,26,13,58,55,nan,nan,nan,nan,14.3,17.8,No,0,No
08/29/2015,BadgerysCreek,4.3,19,0,nan,nan,WSW,28,NNE,WSW,7,13,81,41,nan,nan,nan,nan,11.6,18.6,No,0,No
08/30/2015,BadgerysCreek,3,17.8,0,nan,nan,SW,26,SW,W,15,7,64,51,nan,nan,nan,nan,11.9,16.4,No,0,No
08/31/2015,BadgerysCreek,5.5,18.9,0,nan,nan,SSW,31,SW,SSW,9,9,69,43,nan,nan,nan,nan,12.9,18.7,No,0,No
09/01/2015,BadgerysCreek,2.7,20.1,0,nan,nan,ESE,20,SW,NNE,9,4,69,37,nan,nan,nan,nan,11.8,19.8,No,0,No
09/02/2015,BadgerysCreek,2.5,18.7,0,nan,nan,N,20,W,N,2,9,75,44,nan,nan,nan,nan,10.4,18,No,2.4,Yes
09/03/2015,BadgerysCreek,6.8,19.3,2.4,nan,nan,SW,46,SSW,SW,2,24,84,41,nan,nan,nan,nan,13.5,18.6,Yes,0,No
09/04/2015,BadgerysCreek,12.8,19.4,0,nan,nan,SSW,33,SSW,ESE,15,6,67,56,nan,nan,nan,nan,15.1,17.4,No,0,No
09/05/2015,BadgerysCreek,6.9,20.6,0,nan,nan,ESE,24,nan,E,0,15,81,62,nan,nan,nan,nan,14.5,17.8,No,0.6,No
09/06/2015,BadgerysCreek,11.4,17,0.6,nan,nan,ENE,22,WSW,ENE,9,7,92,73,nan,nan,nan,nan,13,16,No,0.4,No
09/07/2015,BadgerysCreek,7,22.8,0.4,nan,nan,NW,46,NE,WNW,4,22,100,42,nan,nan,nan,nan,10.6,21.1,No,0,No
09/08/2015,BadgerysCreek,5.2,18.6,0,nan,nan,nan,nan,WSW,WSW,22,28,51,44,nan,nan,nan,nan,13.2,17.5,No,0,No
09/10/2015,BadgerysCreek,5.6,19.5,nan,nan,nan,S,24,SW,ENE,9,6,69,49,nan,nan,nan,nan,14.4,19.1,nan,0,No
09/11/2015,BadgerysCreek,8.1,22.3,0,nan,nan,nan,nan,nan,NNE,0,7,64,46,nan,nan,nan,nan,16,22.1,No,0,No
09/12/2015,BadgerysCreek,5.6,25.7,0,nan,nan,ESE,24,N,NNE,4,4,74,42,nan,nan,nan,nan,15.5,25.5,No,0,No
09/13/2015,BadgerysCreek,8.8,25.6,0,nan,nan,E,24,W,nan,4,0,77,30,nan,nan,nan,nan,16.7,25.4,No,0,No
09/14/2015,BadgerysCreek,8.6,26.2,0,nan,nan,N,26,nan,NNE,0,11,82,40,nan,nan,nan,nan,16.6,25.8,No,0,No
09/15/2015,BadgerysCreek,7.2,28.9,0,nan,nan,NW,63,NNE,WNW,11,44,66,30,nan,nan,nan,nan,19.6,27.8,No,0,No
09/16/2015,BadgerysCreek,5.5,22.2,0,nan,nan,E,30,WSW,ENE,13,11,55,34,nan,nan,nan,nan,16.3,21.1,No,0,No
09/17/2015,BadgerysCreek,8.4,20.3,0,nan,nan,SSE,35,SW,SSE,11,19,58,61,nan,nan,nan,nan,15.4,17.7,No,1.4,Yes
09/18/2015,BadgerysCreek,10.5,19.7,1.4,nan,nan,ESE,28,S,SE,19,9,64,51,nan,nan,nan,nan,14.8,19.1,Yes,3.8,Yes
09/19/2015,BadgerysCreek,11,18.7,3.8,nan,nan,ESE,33,WSW,ESE,9,20,100,63,nan,nan,nan,nan,14.6,17.4,Yes,0.2,No
09/20/2015,BadgerysCreek,8.1,19.2,0.2,nan,nan,ESE,22,WSW,E,7,11,70,70,nan,nan,nan,nan,16.1,17.9,No,0.2,No
09/21/2015,BadgerysCreek,9.5,24.7,0.2,nan,nan,SSW,24,SE,NNE,2,7,100,38,nan,nan,nan,nan,14.3,23.8,No,0,No
09/22/2015,BadgerysCreek,10.7,20.1,0,nan,nan,SSE,44,WSW,S,24,19,44,43,nan,nan,nan,nan,17.2,18.1,No,0,No
09/23/2015,BadgerysCreek,7.1,16.6,0,nan,nan,SSW,50,SSW,S,26,26,52,36,nan,nan,nan,nan,12.5,15.4,No,0,No
09/24/2015,BadgerysCreek,6.5,16,0,nan,nan,SSW,52,SW,SSW,26,28,54,51,nan,nan,nan,nan,14,14.8,No,0,No
09/25/2015,BadgerysCreek,10.2,16.4,0,nan,nan,S,46,SSW,SSE,20,15,63,79,nan,nan,nan,nan,14.4,14.3,No,1.8,Yes
09/26/2015,BadgerysCreek,9.5,19.1,1.8,nan,nan,SSE,31,SW,S,11,15,85,53,nan,nan,nan,nan,14.8,18,Yes,0,No
09/27/2015,BadgerysCreek,7.8,20,0,nan,nan,SW,33,SSW,SE,17,15,59,48,nan,nan,nan,nan,15.3,18.9,No,0,No
09/28/2015,BadgerysCreek,7.7,22.9,0,nan,nan,ESE,31,W,NE,4,6,53,38,nan,nan,nan,nan,16.6,22.7,No,0,No
09/29/2015,BadgerysCreek,5.7,25.9,0,nan,nan,ENE,17,ENE,NNE,4,4,67,33,nan,nan,nan,nan,16.7,24.4,No,0,No
09/30/2015,BadgerysCreek,10.2,22.2,0,nan,nan,ESE,30,WSW,ESE,6,17,70,63,nan,nan,nan,nan,17.4,19.4,No,0,No
10/01/2015,BadgerysCreek,13.2,30.2,0,nan,nan,N,31,N,WNW,9,17,72,25,nan,nan,nan,nan,19.4,30.1,No,0,No
10/02/2015,BadgerysCreek,12.1,26.5,0,nan,nan,E,30,NNW,ENE,7,20,59,45,nan,nan,nan,nan,21,24.8,No,0,No
10/03/2015,BadgerysCreek,8.8,33,0,nan,nan,WSW,22,N,NNE,6,7,70,22,nan,nan,nan,nan,19.4,32.3,No,0,No
10/04/2015,BadgerysCreek,9.5,32.9,0,nan,nan,NNW,33,NW,NNW,4,4,79,25,nan,nan,nan,nan,15.8,30.9,No,0,No
10/05/2015,BadgerysCreek,8.6,36.6,0,nan,nan,NE,13,nan,W,0,4,64,18,nan,nan,nan,nan,19.2,35.4,No,0,No
10/06/2015,BadgerysCreek,12,37.4,0,nan,nan,NW,30,nan,WSW,0,13,50,14,nan,nan,nan,nan,21.3,36.9,No,0,No
10/07/2015,BadgerysCreek,10.9,19,0,nan,nan,SE,35,SSE,SSE,17,19,74,66,nan,nan,nan,nan,18.6,17.4,No,0,No
10/08/2015,BadgerysCreek,12.5,19.7,0,nan,nan,ENE,24,SE,NE,4,7,66,60,nan,nan,nan,nan,16.9,19,No,0,No
10/09/2015,BadgerysCreek,14.8,26,0,nan,nan,NNE,28,N,NNE,17,4,57,44,nan,nan,nan,nan,18.6,25,No,0,No
10/10/2015,BadgerysCreek,11.2,28.6,0,nan,nan,E,20,ENE,NW,6,6,76,38,nan,nan,nan,nan,19,27.4,No,0,No
10/11/2015,BadgerysCreek,10.2,26.6,0,nan,nan,NW,46,NNE,N,6,9,93,40,nan,nan,nan,nan,17,25.9,No,10,Yes
10/12/2015,BadgerysCreek,13.7,31.9,10,nan,nan,W,50,NNE,SSE,4,9,78,41,nan,nan,nan,nan,19.5,29.5,Yes,5.4,Yes
10/13/2015,BadgerysCreek,16.4,19.7,5.4,nan,nan,S,26,S,SW,15,11,82,95,nan,nan,nan,nan,17.4,17.7,Yes,3.6,Yes
10/14/2015,BadgerysCreek,13.9,25.4,3.6,nan,nan,NE,28,S,ENE,2,17,83,59,nan,nan,nan,nan,19.5,24.5,Yes,0,No
10/15/2015,BadgerysCreek,11.3,29.8,0,nan,nan,E,24,NW,NNE,2,11,100,39,nan,nan,nan,nan,16.9,28.7,No,0,No
10/16/2015,BadgerysCreek,12.8,34.2,0,nan,nan,E,26,nan,E,0,4,98,22,nan,nan,nan,nan,18.5,33.3,No,0,No
10/17/2015,BadgerysCreek,14.9,29.2,0,nan,nan,nan,nan,NNE,ENE,6,11,75,47,nan,nan,nan,nan,21.6,28.9,No,0.4,No
10/18/2015,BadgerysCreek,17.4,22.8,0.4,nan,nan,SSE,24,SSE,ENE,11,6,75,56,nan,nan,nan,nan,18.2,21.9,No,0,No
10/19/2015,BadgerysCreek,17.5,29.3,0,nan,nan,ESE,31,N,NNE,4,11,82,47,nan,nan,nan,nan,19.6,28,No,0,No
10/20/2015,BadgerysCreek,15.4,32.7,0,nan,nan,WNW,41,WNW,NNW,2,6,76,33,nan,nan,nan,nan,21.9,31.6,No,5.4,Yes
10/21/2015,BadgerysCreek,14.6,24.6,5.4,nan,nan,NNW,17,NW,N,4,2,85,73,nan,nan,nan,nan,20.6,23.6,Yes,1,No
10/22/2015,BadgerysCreek,16.8,23,1,nan,nan,SSW,56,S,SSW,6,19,86,79,nan,nan,nan,nan,19.8,19.2,No,19,Yes
10/23/2015,BadgerysCreek,12.7,20.4,19,nan,nan,SW,28,SW,ESE,15,9,67,54,nan,nan,nan,nan,16.3,19.8,Yes,0,No
10/24/2015,BadgerysCreek,8.5,25.6,0,nan,nan,E,31,E,NE,4,15,76,38,nan,nan,nan,nan,16.5,24.4,No,0,No
10/25/2015,BadgerysCreek,11.7,28.8,0,nan,nan,NNE,26,ESE,nan,4,0,78,46,nan,nan,nan,nan,18,26.4,No,0.2,No
10/26/2015,BadgerysCreek,12.4,24.4,0.2,nan,nan,WSW,52,nan,W,0,9,80,62,nan,nan,nan,nan,20.4,21.9,No,13.2,Yes
10/27/2015,BadgerysCreek,13.9,18.3,13.2,nan,nan,SSE,39,SSW,SSE,19,19,71,58,nan,nan,nan,nan,14.9,16.9,Yes,0,No
10/28/2015,BadgerysCreek,10.2,21.9,0,nan,nan,ENE,26,nan,NE,0,6,72,48,nan,nan,nan,nan,15.6,21.7,No,0,No
